class,Mean I1,Std I1,Mean (H) I1,Std (H) I1,Kurtosis (H) I1,Skewness (H) I1,Entropy (H) I1,Energy (H) I1,Mean I2,Std I2,Mean (H) I2,Std (H) I2,Kurtosis (H) I2,Skewness (H) I2,Entropy (H) I2,Energy (H) I2,Mean I3,Std I3,Mean (H) I3,Std (H) I3,Kurtosis (H) I3,Skewness (H) I3,Entropy (H) I3,Energy (H) I3,Mean X,Std X,Kurt X,Skew X,Mean Y,Std Y,Kurt Y,Skew Y,Mean Z,Std Z,Kurt Z,Skew Z,GLCM Contrast R,GLCM Correlation R,GLCM Energy R,GLCM Entropy R,GLCM Homogeneity R,GLCM Autocorrelation R,GLCM Cluster Prominence R,GLCM Inverse Difference R,GLCM Dissimilarity R,GLCM Contrast G,GLCM Correlation G,GLCM Energy G,GLCM Entropy G,GLCM Homogeneity G,GLCM Autocorrelation G,GLCM Cluster Prominence G,GLCM Inverse Difference G,GLCM Dissimilarity G,GLCM Contrast B,GLCM Correlation B,GLCM Energy B,GLCM Entropy B,GLCM Homogeneity B,GLCM Autocorrelation B,GLCM Cluster Prominence B,GLCM Inverse Difference B,GLCM Dissimilarity B,GLRLM SRE,GLRLM LRE,GLRLM GLN,GLRLM RLN,GLRLM RP,GLRLM LGRE,GLRLM HGRE,GLRLM SRLGE,GLRLM SRHGE,GLRLM LRLGE,GLRLM LRHGE
Fusarium,0.696626146708019,-0.0828727480843778,-0.153803623682426,-0.84892826316727,-0.518914613737812,-0.296875679987515,-0.458423569043934,-0.242016003187676,0.583740796219104,-0.958828506877787,-0.153803623682426,-0.684716845900857,0.424920848623534,0.67354514753729,-0.184746385056328,-0.152718188706523,0.0153169211228459,-0.977004158930821,-0.153803623682426,-0.630738355379566,0.409062159145261,0.583997748143954,-0.344069061715294,-0.1544693705574,-0.432471173426095,-0.398068118067861,-0.604364047672875,-0.986632526279203,-0.433834815013743,-0.406933683207752,-0.603358759579339,-0.987341606251309,-0.440131353518845,-0.422714002554003,-0.594560888802778,-0.985626948842171,-0.640873961834428,0.874529829136167,-0.139011649907829,0.117897624137514,0.364794213133795,-0.54073119147065,-0.564150700877289,0.33902138955996,-0.440322342746368,-0.649352504700564,0.87054526964,-0.12694871592755,0.10362319311929,0.387776563954947,-0.549747710826546,-0.570624452104236,0.361815998075784,-0.459962180718626,-0.70879433082673,0.870287062079711,-0.121205294164835,0.106243293584602,0.374242387645136,-0.545545129412906,-0.715898098732237,0.34758815307832,-0.447623239164415,-0.530190331223698,0.0193760796957563,-0.306129203506719,-0.467611425256796,-0.186209846749243,0.0797905527210996,-0.696607260381869,-0.451271653567817,-0.761822377552192,0.121599196017291,-0.622446286857017
Fusarium,0.71318738073335,-0.261310110984494,-0.440092081670849,-0.913698239664875,-0.33296127045163,-0.0776718292015941,-0.149379104134267,-0.484293127739595,0.561078965984022,-0.510067608023005,-0.440092081670849,-0.849025560414007,0.600348649506487,0.811352082058291,0.0391000315114431,-0.440218810461308,0.0490576517657146,-0.42052210417664,-0.440092081670849,-0.840581565591868,0.25758476769273,0.484943501744187,-0.0440294041924449,-0.440121976996983,-0.284206766520118,-0.455318342773227,-0.638504744661027,-0.967861634098649,-0.281279578023357,-0.459838881617136,-0.631358776570607,-0.964095728447833,-0.284132861303157,-0.452511719679738,-0.635578309972036,-0.956712662116272,-0.67195433595385,0.946788415712646,0.205322953679461,-0.188718738344893,0.478910165034169,-0.646600606976815,-0.49962610697859,0.46077462713281,-0.526320353045501,-0.672456069216386,0.936624097215688,0.217274486556561,-0.211483254756664,0.497062414502714,-0.647647139454965,-0.497315200078613,0.478714569707549,-0.539495098838513,-0.730104437081302,0.942222245822067,0.220937293347382,-0.208105820467484,0.490374127330451,-0.644796354585736,-0.663715366726755,0.471816237079324,-0.532887806065688,-0.587644123746377,-0.0149090936757166,-0.424602875356276,-0.451513536118178,-0.352724125115844,0.180775367558466,-0.547402161672502,-0.4779187748618,-0.70242604626885,0.1564266124081,-0.434724318788435
Fusarium,0.737721101112461,-0.462587671783946,-0.291692178906754,-0.84145849190192,-0.0453628778908415,0.185687654466942,-0.40410713001512,-0.323815271764744,0.550535150754474,-0.884672574367193,-0.291692178906754,-0.772938806867688,0.540966676667979,0.751648934113205,0.0979891426280175,-0.292388826812089,0.0608763809956017,-0.864212525837584,-0.291692178906754,-0.75299709376356,0.255593966070233,0.484697944180402,-0.151422131631422,-0.291432242514307,-0.0354090126947055,-0.442169438369745,-0.680932952376893,-0.958199440967218,-0.0305058682910408,-0.448738386024772,-0.675176909542609,-0.953259821822384,-0.0294293778862069,-0.448081009401365,-0.665094415196517,-0.956399257670544,-0.379911120188925,0.982298323849277,0.008079100645348,-0.0136182570607997,0.209564308365657,-0.448360437984928,-0.153081855397335,0.18660200259589,-0.229954445057429,-0.380393522118683,0.986408179388121,0.0192992426267355,-0.0279910944993113,0.225354520030894,-0.447542964547634,-0.131974194610126,0.200949947461709,-0.243500189352723,-0.49352793616894,0.977372808029198,0.024289381423767,-0.0281745678719154,0.226857333434669,-0.443334437520848,-0.413077867171012,0.203208591294032,-0.241655296620868,-0.631030434697563,-0.0083353721977264,-0.422906526699899,-0.382829809473589,-0.349197021230554,0.182996476531674,-0.546749225555342,-0.537409753619459,-0.715001242723999,0.196822538971529,-0.432907640904301
Fusarium,0.649856385289685,0.267814212021565,-0.188824999131822,-0.894931075047716,-0.799185715357611,-0.654706832580109,0.454096947922137,-0.326610162176015,0.548926861649601,-0.591918091550176,-0.188824999131822,-0.820407858097767,0.179455750524477,0.401312762954101,0.261892366024435,-0.189714507632181,0.0940474708043197,-0.60072571641977,-0.188824999131822,-0.738481571970015,0.0141321663478617,0.303695997707276,-0.0440294041924449,-0.187773591509119,-0.774215188210818,-0.517161189697978,-0.49190901352189,-0.982502948084945,-0.77135941169452,-0.522442106532348,-0.482944367878691,-0.977457754246067,-0.782912649935238,-0.538751918428827,-0.455345437066325,-0.966550186220066,-0.710682549964354,0.792993641160691,-0.039987446138753,0.0501525948960415,0.407016903463585,-0.731579980730088,-0.797466877753756,0.387938900688404,-0.495151048225534,-0.709001463929973,0.798803513900892,-0.0366584605747422,0.044993167752833,0.415773973823718,-0.728839945013571,-0.794527204802458,0.395254934272881,-0.501094431388661,-0.769542672516084,0.792634676441503,-0.0461878849012936,0.0596088477952064,0.412192683549826,-0.730292658762767,-0.877109981952472,0.391443707258802,-0.501855257203625,-0.152009887846662,-0.219977344585948,-0.394993054820514,-0.639784890786969,-0.225436144472513,-0.057905600168898,-0.646605749880113,-0.0595366443174674,-0.589963792066432,-0.222273817029959,-0.614183833415884
Fusarium,0.735140495359059,-0.494103188031713,-0.497472232020953,-0.913847189088186,-0.0828610107038592,0.15721697616154,-0.687232013043044,-0.520456626296603,0.535656209109122,-0.785816865712522,-0.497472232020953,-0.881925089134536,0.566530063554803,0.78043720847067,0.00883128042309078,-0.498502451586589,0.0934563131845891,-0.789841036275448,-0.497472232020953,-0.875180747156495,0.268898693587675,0.486743828549812,-0.384825667842729,-0.496899860214728,-0.0662475316640663,-0.475688422577989,-0.659010958205579,-0.960677859075622,-0.0586759728984492,-0.490240127928874,-0.64901738827098,-0.952555401680507,-0.0587743433959813,-0.500219347787103,-0.637466853685808,-0.949598047008018,-0.537802083948115,1,0.269912519313708,-0.248012234179335,0.421958384988109,-0.614820559721683,-0.294418446869485,0.407409630945484,-0.432255703566263,-0.536198466269788,1,0.27939160721644,-0.268359665314918,0.4328575780888,-0.611436440428295,-0.273614555992551,0.417199230323856,-0.440973302461851,-0.622016961964176,1,0.282923289996395,-0.265521963941602,0.427352213785852,-0.609266739810226,-0.512739740794174,0.411732089741697,-0.436011483915657,-0.637192564801167,-0.00452130367068793,-0.516649226213308,-0.475991059824086,-0.467944733759544,0.232578232053692,-0.427768649620536,-0.526687413789039,-0.638667078204638,0.232000133215974,-0.288532419489127
Fusarium,0.724968170917484,-0.347404450714066,-0.453058087486726,-0.904771798884994,-0.0345561390723497,0.188106707061771,-0.40410713001512,-0.486721305939677,0.565828233323661,-0.73377020380653,-0.453058087486726,-0.883575587569446,0.551245737595729,0.716705395427452,0.235872916772343,-0.452994664070643,0.115245966615419,-0.779687784399935,-0.453058087486726,-0.870134497873438,0.0344056479121371,0.321599825842005,-0.114976903838113,-0.452087387206556,-0.167334048764212,-0.442347266020234,-0.705909300210337,-0.959811787325306,-0.159572378072644,-0.45319085793422,-0.703489309878923,-0.952386216275453,-0.173565018113121,-0.458186985476258,-0.685244532354439,-0.949357770671741,-0.505901209145934,0.981639539408016,0.20846430119492,-0.171564522114249,0.332545624084933,-0.61911882415334,-0.387712593594125,0.317826730222198,-0.359495671951713,-0.504916348960764,0.967959970549531,0.218960820391975,-0.193903205584655,0.356192373799278,-0.617533253079431,-0.377144647425498,0.341207815870792,-0.376484949826295,-0.599268090591268,0.96333841371666,0.222957767823339,-0.191898163784699,0.355240353787096,-0.620373325283262,-0.595666122934084,0.340704191267861,-0.375764649989482,-0.598537904242034,-0.0514578840469395,-0.493241946084558,-0.475534339829821,-0.414051399297176,0.153277355799684,-0.474423809743505,-0.521597317070791,-0.669100176075981,0.133441969935679,-0.34180531951486
Fusarium,0.685313040154359,-0.134307710569046,-0.459448789394707,-0.93362709741095,-0.61120660398586,-0.373171606668484,-0.247933784728421,-0.524091413169845,0.53489823756016,-0.799740605373324,-0.459448789394707,-0.892016365096062,0.31674428785114,0.555855208667802,-0.0533871342399612,-0.460581981467449,0.0822878357086196,-0.867394041934531,-0.459448789394707,-0.85705773748777,0.230868446542799,0.461234449805934,-0.55610530509106,-0.458987018847814,-0.536753941371468,-0.503394582850559,-0.535065956438102,-0.973648560776125,-0.53249265508584,-0.50560721489078,-0.528256980707726,-0.967965084623029,-0.534157285342794,-0.505858766144655,-0.51660397863627,-0.966332024416839,-0.745463137637862,0.81715796849822,0.229889308028234,-0.222831027914796,0.585965355128923,-0.744130752069475,-0.730250745906743,0.577674899470509,-0.623290353678153,-0.738687329596706,0.821819511455211,0.237264921486853,-0.231167554113705,0.596489185405151,-0.741502029605079,-0.714318667461113,0.587709055531406,-0.628320391196669,-0.784888116251512,0.825562766194314,0.240795433961786,-0.226946281413423,0.587818243678136,-0.738835810786487,-0.813444108447073,0.57858527719409,-0.621138727080153,-0.562996080152213,0.0173149761809925,-0.374969924295691,-0.486088256203363,-0.259884995287849,0.0917507640172581,-0.622087444776672,-0.505675709032988,-0.736511284057392,0.149317436903938,-0.529511110780194
Fusarium,0.702018631518117,-0.0428243452458297,0.223349228601247,-0.695092199344166,-0.465622895657664,-0.240036412147107,-0.00972961974702358,0.103985801476294,0.564721799899035,-0.729311628904031,0.223349228601247,-0.440725938969777,0.375396346540744,0.624630883305604,0.0979891426280175,0.223290731988207,0.0346586170799057,-0.727824002546124,0.223349228601247,-0.298794258571405,0.263484454708545,0.488540369638198,-0.264848535868914,0.22314816907875,-0.380408850668833,-0.354340717835983,-0.63219178200445,-0.984995852837057,-0.37968682827083,-0.362704160126943,-0.632077773431173,-0.985761397482069,-0.382873836037708,-0.370877614593689,-0.625489126483631,-0.981594475624002,-0.411180193007435,0.741367075832867,-0.544983165527632,0.513120595060222,-0.0387199868810342,-0.307194806904607,-0.498127916841504,-0.0805730057588612,-0.0846335281293721,-0.41641829204566,0.730942387349166,-0.527516059120292,0.487226757297324,-0.00873645514740673,-0.312655858309046,-0.503131650603813,-0.0513030036501121,-0.108249262029774,-0.517813355451303,0.730455741511212,-0.522270309324486,0.49355330468281,-0.025856148940882,-0.30540264031873,-0.667467865311578,-0.0693271235151585,-0.0926118555824214,-0.460592635051303,-0.0730219929544431,-0.280570460968596,-0.491177496810889,-0.142256783223801,0.0316713963834085,-0.71687965254535,-0.408832234620337,-0.760860651150165,0.00703578310022879,-0.658825670370138
Fusarium,0.748775162093089,-0.658461421791587,-0.266484867205363,-0.800106101250079,0.103406252074571,0.328184271258569,-0.513884515636814,-0.288465986567492,0.546025200460539,-0.706436162074972,-0.266484867205363,-0.697718041170921,0.876263660914871,1,0.0688172321048905,-0.267435874046416,0.0585130430264797,-0.659484767209133,-0.266484867205363,-0.711747435431854,0.282508332630295,0.50843385545293,-0.114976903838113,-0.266253515185819,0.0858136611042857,-0.565595551704491,-0.673785942113868,-0.952095602537473,0.091133905717216,-0.586136994863158,-0.667755489242533,-0.950015357427996,0.0946467838746221,-0.58979825868697,-0.678377859527913,-0.934001717773457,-0.384279761596662,0.901652024383794,-0.0154040911331723,-0.0341782157793122,0.250690848019612,-0.373511149456626,0.0120449632874091,0.228305904907455,-0.259574484255069,-0.385445714380855,0.915649248116225,-0.00291064829588383,-0.057702955165044,0.257956492678389,-0.372590602331759,0.0267385730184362,0.233451680523384,-0.267625812580443,-0.500334856156459,0.895754374730945,0.00269653675980286,-0.0593442049711088,0.259885321200745,-0.368149874882245,-0.304867820626705,0.236134935846763,-0.267466569356767,-0.617195820066018,-0.0558417393506485,-0.62712333666323,-0.628217167292379,-0.650222968639498,0.386774744058021,-0.108676534634414,-0.438283105902521,-0.440683010733672,0.230532233170835,0.110020617302804
Fusarium,0.690739579254731,-0.0429737286762473,-0.365038574507012,-0.907217670890118,-0.380300364425076,-0.168540718677802,-0.350925934978941,-0.436143289682409,0.54327953171479,-0.884526356404406,-0.365038574507012,-0.846815454646271,0.436910652714147,0.610159233534192,-0.724663723015838,-0.365985199862716,0.0557514119991609,-0.953250413326823,-0.365038574507012,-0.789736319722809,0.286078102967989,0.504380463568257,-0.791297125435807,-0.364920136902843,-0.485441385066687,-0.447941088239735,-0.635311179018427,-0.987027450697593,-0.482950815687735,-0.455097426766944,-0.63659812311126,-0.987491377628913,-0.480470383575864,-0.425375434353025,-0.620485494601724,-0.98716929560306,-0.773999945750449,0.847453880963595,0.119018445165509,-0.13728793802645,0.579890900255204,-0.676659089116631,-0.664282488375269,0.56479028035201,-0.633565746596465,-0.772327004201705,0.853729602571617,0.127517230901204,-0.143031408674982,0.585608100003313,-0.675805918737439,-0.647692486559015,0.569574795198264,-0.63747555230772,-0.810322547116444,0.874293953805966,0.130600735510707,-0.129963137915692,0.570806261089949,-0.67134670215615,-0.759934330720807,0.553855327718267,-0.625440802433327,-0.54573439810332,0.0204987636952521,-0.523011926210095,-0.650804197590571,-0.453236048190957,0.154177202815597,-0.433793774031977,-0.464029912071578,-0.600360342022824,0.200915477367227,-0.310576178223866
Fusarium,0.700133290582439,-0.324028546318774,-0.482570646819819,-0.927293706573119,-0.430340791969131,-0.181754258161831,-0.458423569043934,-0.533110690811007,0.55039550551365,-0.742728916472494,-0.482570646819819,-0.894996132357078,0.357188922719751,0.607717009949582,0.182292347591445,-0.483080696505502,0.075247590371923,-0.841624760142815,-0.482570646819819,-0.865981868829081,0.294214348921924,0.502710977834512,-0.511988702123376,-0.482239478687274,-0.415072569342462,-0.540670226884279,-0.58502989249312,-0.978552148779549,-0.41182484771212,-0.553750091209306,-0.581454468225876,-0.974722207487352,-0.415924958343569,-0.558971923371161,-0.564055495814548,-0.96591250157266,-0.709401684134847,0.83747999554484,0.258532764306535,-0.256446776997416,0.572389647031514,-0.71577042616319,-0.654119348410544,0.565906320145192,-0.598925575866068,-0.708445664918776,0.833194882419379,0.267359667577909,-0.274514379358397,0.585143954380271,-0.71505199148968,-0.648100477682762,0.578389353321018,-0.607880080658255,-0.760355018307871,0.836341104964449,0.271059060171818,-0.271520644469219,0.577920192724463,-0.712781729375557,-0.76830688295937,0.570727061749906,-0.601670621019761,-0.575115965275633,-0.0218413085528997,-0.500446819302949,-0.587739934996876,-0.444259596401516,0.228257348274907,-0.472234461493785,-0.474421603326225,-0.650093918753327,0.192630707219901,-0.346630754565709
Fusarium,0.674938057482618,0.119815937228496,-0.911433078119545,-0.995857445178316,-0.42844147040193,-0.197986401093733,-0.458423569043934,-0.923611098242448,0.397282266239058,-0.705637159325513,-0.911433078119545,-0.990731746116001,0.742929266249496,0.919137190593296,-0.151022447819001,-0.913099135773688,0.0900899763866434,-0.740313083485581,-0.911433078119545,-0.98995951671024,0.878679724605749,0.901568638728983,-0.60114166933011,-0.91149963727169,-0.612716822342151,-0.490319380661382,-0.63432792392687,-0.980555582418892,-0.603646342702618,-0.478174199698965,-0.634138809624446,-0.977435268790174,-0.575096069459947,-0.459348780704672,-0.614765683823468,-0.966109260818433,-0.988858150101397,-0.398502003008807,0.865288485464419,-0.857368412327917,0.971640232138764,-0.965272067981097,-0.938831998588733,0.97042503044317,-0.97722790366492,-0.984676927201463,-0.328487042689427,0.86851549014898,-0.865676198641996,0.977175710057125,-0.961968856291142,-0.922670288834899,0.976499670773769,-0.978784079359523,-0.990020307950842,-0.298674057077572,0.867762019907308,-0.864181530204742,0.98243502758848,-0.958441075106258,-0.952078755418342,0.982164216580536,-0.983431079048436,-0.641010960246972,0.0384846609539935,-0.683132857618426,-0.718978450035415,-0.724867456049979,0.464964269467707,-0.0646848495231027,-0.452695294276536,-0.365990715777484,0.39982962143391,0.159306875397436
Fusarium,0.773657391752891,-0.858513386575761,0.750881428856034,0.486145278421435,0.775194428814656,0.855515831053469,-0.513884515636814,0.747003685943654,0.558741466078132,-0.666743012151552,0.750881428856034,0.473181622456908,0.666380800026742,0.876707149877559,0.407512608188024,0.750076819852951,0.0459523711822811,-0.601562964402816,0.750881428856034,0.482004058267367,0.272252095624151,0.502132311979911,-0.264848535868914,0.751224723608704,0.398214511615185,-0.703744417825872,-0.793862619319343,-0.864737868312182,0.403595797120206,-0.726947614477516,-0.77317386595984,-0.865087437825481,0.407414185139453,-0.701237104934989,-0.834797864080446,-0.807042775840104,0.701819536797775,-0.647435278907832,-0.823438905080637,0.488746582853195,-0.369488191022825,0.727681192909353,0.162724550207167,-0.362674895453754,0.60666804572356,0.702081663748602,-0.616575214129724,-0.806581052032671,0.456457839530916,-0.362097287191201,0.731390943933474,0.174097357616877,-0.360245414530411,0.592248797528028,0.396450032331527,-0.671002578662662,-0.794815875066179,0.463475393162662,-0.370453033872401,0.730782924925829,-0.211709171719346,-0.367535645530086,0.607746833145443,-0.665142341872714,0.0309046891314988,-0.76959784593997,-0.793143429168071,-0.851838805230566,0.571236331335648,0.173660824029089,-0.447729775782526,-0.274415596424415,0.482900006301103,0.473933466422507
Fusarium,0.683721462592321,0.194095923124961,-0.941438214076177,-0.997034592684643,-0.108122276563216,0.109129926542504,-0.149379104134267,-0.94805676534588,0.358003547243774,-0.772415226560221,-0.941438214076177,-0.994758097500319,1,0.985895652506747,-0.0853505749450871,-0.943120367978211,0.0994748113278305,-0.710901877060763,-0.941438214076177,-0.994404914373428,0.727178706921537,0.776731306202131,-0.694128214626119,-0.941516588539833,-0.5396064882221,-0.451420560455672,-0.714712483865907,-0.964844128541409,-0.52764141600346,-0.43437978386929,-0.712255947274195,-0.959457094440655,-0.488603857577691,-0.424276746762524,-0.718553318920954,-0.95687423116795,-0.994728428468318,-0.495759576854258,0.916189981756637,-0.916571619568443,0.986393388859089,-0.973188396124227,-0.939888336179118,0.985321239269986,-0.98921666483001,-0.99264933810639,-0.418469161172596,0.919038824326464,-0.925716078934395,0.993938561980645,-0.969865270235745,-0.921962329587272,0.993517505788088,-0.993036922204245,-0.994451354259339,-0.382491639318718,0.914310476446582,-0.918171125599749,0.99386561300004,-0.965924805920848,-0.950771542084532,0.993480273987281,-0.993169340298653,-0.638362770822967,0.00933339688656765,-0.647078486150813,-0.657464338347676,-0.67858557062503,0.442914299980474,-0.159980575975831,-0.445796092292484,-0.453013288717725,0.35726094215105,0.044989713705663
Fusarium,0.778704461178908,-1,0.949780945052575,1,0.819906299545526,0.8916898740501,-0.687232013043044,0.957506136073641,0.555702134248971,-0.700140264587063,0.949780945052575,0.859675280721067,0.716706497231205,0.892587761693394,-0.254011460652321,0.948492831930361,0.038290963454827,-0.628024172437246,0.949780945052575,0.889199857316124,0.226607602245801,0.473414200897313,-0.344069061715294,0.94981642151538,0.461941127317186,-0.832595040322683,-0.622653914959523,-0.900101072265542,0.467611760153421,-0.84356112742095,-0.630179084815947,-0.891979166195474,0.474982710758535,-0.810021803507374,-0.748212830236491,-0.775906027362353,0.966318240408006,-0.943033744786362,-0.86465157215008,0.452844409413546,-0.459306160011138,0.969398120238062,0.141088386229799,-0.441435798793371,0.778289433202193,0.97051647690372,-0.933561031892067,-0.847958343528212,0.435061129420742,-0.449740160270601,0.971446285297938,0.161673672321363,-0.437141053101612,0.761800166790835,0.627295585960678,-0.977107032825248,-0.842248657490913,0.450420293336126,-0.486295561014924,0.972083285928739,-0.218178029559066,-0.474667299891166,0.802022431503058,-0.691850159865248,0.0750144601986162,-0.856608794354484,-0.904603900302508,-0.993369180179799,0.717491487672635,0.587667474892678,-0.45116805513178,-0.0173377152476683,0.668453411287946,0.99397531214563
Fusarium,0.659223782651416,0.0570808286250895,-0.764447848107281,-0.985388873946319,-0.679575616980125,-0.493729385120173,-0.40410713001512,-0.802667388336809,0.555526871439737,-0.782002394064845,-0.764447848107281,-0.977530290882863,0.00855222990528959,0.299825851520365,-0.556691755495939,-0.764571645692147,0.0270736800538032,-0.872302613371887,-0.764447848107281,-0.964589843886755,0.369217672044046,0.536028896844069,-0.742165291087119,-0.764784518745011,-0.72587997834122,-0.572309040717388,-0.540286363707458,-0.995889518279215,-0.726882509158125,-0.58247708101722,-0.533559635608332,-0.994233024614288,-0.730880130920369,-0.58976258200228,-0.511289127927423,-0.988975655550742,-0.941307955600942,0.120116343517657,0.658035217710934,-0.643164849140428,0.89479605991291,-0.916346740990073,-0.898324023212274,0.892315717383969,-0.906739311326958,-0.93884635208948,0.103970181931954,0.659983762186871,-0.647969241348701,0.895763709552526,-0.918508652479444,-0.897913413386874,0.893075428947562,-0.906467653374346,-0.951420789944949,0.105771321291535,0.659137937515735,-0.643131527081295,0.894807653168947,-0.916740714646245,-0.940079267960106,0.89218057163113,-0.906297489706348,-0.552042055519828,-0.00977613284097534,-0.655933202017047,-0.726540208890853,-0.638216564504722,0.272623312482445,-0.238335922769302,-0.418393265530634,-0.481904599345899,0.214428280174644,-0.0503222890482159
Fusarium,0.775827209785779,-0.931114289467501,1,0.962586066615384,0.733329529111267,0.8291776984564,-0.513884515636814,1,0.565865602853524,-0.722681171696766,1,1,0.689013831334057,0.892824409505959,0.00883128042309078,1,0.0374236268651771,-0.66063985111914,1,1,0.274412178311472,0.504710835432312,-0.264848535868914,1,0.425377648402331,-0.762346885624665,-0.705182789970612,-0.880201339339588,0.430006814896653,-0.7780761271535,-0.698355447832512,-0.878158025628432,0.43259984806689,-0.758969588299453,-0.76430804624163,-0.812405708472237,0.662230642961378,-0.863439030346872,-0.903139521404436,0.523302641401595,-0.42622781146741,1,0.117234377483055,-0.431173207536308,0.622985535761421,0.665090672536251,-0.832661797732025,-0.888949301239782,0.501380117292238,-0.420248877566536,1,0.132353837034764,-0.430255729471281,0.610722072026345,0.366310458849823,-0.891920976636503,-0.875499522057175,0.503699017481215,-0.426175913273514,1,-0.240419971943835,-0.434967308122886,0.624564664751023,-0.683309993982555,0.0583879451649791,-0.723671764363546,-0.733940026122339,-0.802183113720435,0.580461604352909,0.0487955663759037,-0.472437177954942,-0.352281547427759,0.536514728828235,0.318108593273163
Fusarium,0.766077406282802,-0.722729228986299,0.440762863195296,-0.14768983691599,0.530935119194596,0.668035339611704,-0.687232013043044,0.424495312318117,0.557047652600614,-0.868156246788635,0.440762863195296,0.0301039358069781,0.670178170250218,0.874323668545143,-0.219073195045324,0.439949429418969,0.0441235907074216,-0.844892795514028,0.440762863195296,0.0577523656629839,0.288308952517335,0.51331012870861,0.0244283097084845,0.44092883000783,0.30059214134628,-0.569844414298172,-0.796774831356365,-0.909173067649961,0.305325149286603,-0.584968277987337,-0.79531353128426,-0.904181906282264,0.31001040857401,-0.5651834137912,-0.787336181958685,-0.90624926992581,0.266564009071045,-0.0907723957210218,-0.677253717072692,0.427240243872424,-0.195738583560455,0.364925667734812,0.184198900585136,-0.209480933954151,0.306108082250549,0.270828802060591,-0.0452335031445031,-0.665134194235822,0.417268989034147,-0.193743996459006,0.364601830462478,0.207320621055888,-0.211883562609597,0.299188855776657,0.0403012208322056,-0.0878720566440662,-0.654399980031928,0.419788382638396,-0.189368626898599,0.366146231832746,-0.188597353241081,-0.205871017222744,0.302837494795851,-0.677142494484159,0.0644914330934105,-0.54306911762278,-0.527288818024257,-0.558013714633385,0.399827446723869,-0.287284700617719,-0.531712860325271,-0.560427307743161,0.436010005861916,-0.104179839562281
Fusarium,0.774929005900558,-0.881314340222167,0.866219296209445,0.627391009255295,0.692319455100735,0.79628583953173,-0.513884515636814,0.864630170333669,0.560972650155451,-0.707302512236958,0.866219296209445,0.670984671527339,0.665193143493882,0.869358588618769,0.0391000315114431,0.865629667800612,0.0392428664082303,-0.639497494264503,0.866219296209445,0.70654087926785,0.307234962056574,0.525614705270743,-0.304084466926013,0.866285849715432,0.414579738612793,-0.705718735199694,-0.72820995178894,-0.894802927612839,0.419470398711813,-0.722229010472791,-0.7146871334497,-0.892360207741002,0.423595269614795,-0.704321515923865,-0.765057736566062,-0.842853714858879,0.842804679939084,-0.698142281718679,-0.88625354811906,0.546267748262655,-0.488112889869157,0.846012675185095,0.132497236759626,-0.483154467165434,0.741856496430598,0.844064978434687,-0.66349541266053,-0.871604133316551,0.521620711795111,-0.481400050851367,0.847642746228602,0.147474084438906,-0.48174220711806,0.727221321445513,0.518408483581243,-0.712708237670214,-0.860492829105472,0.527459910633302,-0.501893864759644,0.848453421865552,-0.229439756281239,-0.502077585231834,0.753960696668105,-0.689234306617638,0.0699505065539447,-0.718752131025377,-0.706335802865372,-0.774950800752062,0.495437697297237,0.0243567558415978,-0.516969761593451,-0.36734586405671,0.515413503746125,0.287590198384828
Fusarium,0.771624073281458,-0.866123933994335,0.735273421150272,0.405412398187595,0.655466385754358,0.77344360905866,-0.687232013043044,0.72678755677864,0.55271077967978,-0.948208132907328,0.735273421150272,0.434394263818396,0.628502101803392,0.846540957711759,0.0391000315114431,0.73379183866802,0.0536878824067628,-1,0.735273421150272,0.49503621750105,0.290451456427656,0.514526134934932,-0.791297125435807,0.735952634706853,0.368295387254266,-0.686214395400817,-0.786793160165353,-0.864474080723044,0.374028699239038,-0.709811326102528,-0.76978013919881,-0.862828016718813,0.378400227545761,-0.716060376282235,-0.755735407766299,-0.868037177451222,0.515147098238833,-0.526078985636552,-0.829421804148107,0.504414835584174,-0.376186041268493,0.694790108123816,0.133227324303292,-0.386215465749274,0.528736948577092,0.529898711138504,-0.480847789535649,-0.817258260915191,0.487687161268261,-0.384364301002151,0.70046410640075,0.158497173468527,-0.400355696910804,0.530697852157195,0.248486134615915,-0.559448622879406,-0.798984634416262,0.479747329567909,-0.372877478771201,0.703763049251394,-0.221352130583527,-0.386427967290995,0.529159432192483,-0.644556957435656,-0.0156982714085385,-0.69537498814147,-0.718544099887546,-0.760544821886962,0.545233547406019,-0.0409027009481517,-0.429115324468405,-0.416477164991565,0.409439188159305,0.209057193969908
